RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,TIPO_PAGO,PAGO_MENSUAL_NORM,orden_precio,SIMCE_4B_LECT,SIMCE_4B_MATE,SIMCE_4B_AVG,SIMCE_2M_LECT,SIMCE_2M_MATE,SIMCE_2M_AVG
8663,INSTITUTO HERMANOS MATTE,13101,SANTIAGO,3,-33.47534806,-70.64954647,0,GRATUITO,1386,32,79.0,17.544303797468356,43.3125,PARTICULAR_SUBV,Gratuito,GRATUITO,0,296.0,289.0,292.5,267.0,278.0,272.5
8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,13101,SANTIAGO,3,-33.46477961,-70.63813021,0,GRATUITO,368,10,23.0,16.0,36.8,PARTICULAR_SUBV,Gratuito,GRATUITO,0,287.0,260.0,273.5,,,
8666,COLEGIO SANTA ISABEL,13101,SANTIAGO,3,-33.46783309,-70.63800235,0,GRATUITO,543,14,27.0,20.11111111111111,38.785714285714285,PARTICULAR_SUBV,Gratuito,GRATUITO,0,289.0,286.0,287.5,246.0,245.0,245.5
8671,COLEGIO BICENTENARIO VICTORIA PRIETO,13101,SANTIAGO,3,-33.44512041,-70.67534908,0,GRATUITO,537,14,50.0,10.74,38.357142857142854,PARTICULAR_SUBV,Gratuito,GRATUITO,0,274.0,278.0,276.0,254.0,280.0,267.0
8674,ESCUELA PARTICULAR SAN LAZARO,13101,SANTIAGO,3,-33.45481469,-70.66141001,0,GRATUITO,421,11,21.0,20.047619047619047,38.27272727272727,PARTICULAR_SUBV,Gratuito,GRATUITO,0,274.0,260.0,267.0,,,
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,13101,SANTIAGO,3,-33.435387,-70.66578,0,GRATUITO,982,28,65.0,15.107692307692307,35.07142857142857,PARTICULAR_SUBV,Gratuito,GRATUITO,0,278.0,250.0,264.0,269.0,267.0,268.0
8676,ESCUELA MANUEL JOSE IRARRAZAVAL,13101,SANTIAGO,3,-33.45942826,-70.67636398,0,GRATUITO,1088,30,55.0,19.78181818181818,36.266666666666666,PARTICULAR_SUBV,Gratuito,GRATUITO,0,297.0,275.0,286.0,295.0,329.0,312.0
8678,ESC.SILVIA SALAS EDWARDS,13106,ESTACION CENTRAL,3,-33.46673023,-70.68381014,0,GRATUITO,341,10,27.0,12.62962962962963,34.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,251.0,234.0,242.5,,,
8680,COLEGIO ADVENTISTA PORVENIR,13101,SANTIAGO,3,-33.45476526,-70.63096436,0,$25.001 A $50.000,623,20,39.0,15.974358974358974,31.15,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,297.0,265.0,281.0,270.0,273.0,271.5
8681,COLEGIO ANGLO MAIPU,13119,MAIPU,3,-33.49354701,-70.73619742,0,$50.001 A $100.000,1278,36,61.0,20.950819672131146,35.5,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,277.0,263.0,270.0,240.0,258.0,249.0
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,13127,RECOLETA,3,-33.42858364,-70.64461953,0,GRATUITO,1233,28,75.0,16.44,44.035714285714285,PARTICULAR_SUBV,Gratuito,GRATUITO,0,296.0,278.0,287.0,269.0,284.0,276.5
8684,COLEGIO JEAN JACQUES,13108,INDEPENDENCIA,3,-33.40147429999999,-70.66515135,0,GRATUITO,330,10,15.0,22.0,33.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,307.0,272.0,289.5,,,
8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,13105,EL BOSQUE,3,-33.58052226,-70.67720368,0,GRATUITO,769,26,52.0,14.788461538461538,29.576923076923077,PARTICULAR_SUBV,Gratuito,GRATUITO,0,265.0,255.0,260.0,,,
8690,ESCUELA PARTICULAR AMOR DE DIOS,13102,CERRILLOS,3,-33.47936438,-70.68673501,0,GRATUITO,599,19,42.0,14.261904761904763,31.526315789473685,PARTICULAR_SUBV,Gratuito,GRATUITO,0,269.0,241.0,255.0,,,
8697,COLEGIO ORATORIO DON BOSCO,13101,SANTIAGO,3,-33.4550362,-70.64155456,0,$50.001 A $100.000,1137,29,63.0,18.047619047619047,39.206896551724135,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,310.0,288.0,299.0,258.0,270.0,264.0
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,13127,RECOLETA,3,-33.40611241,-70.63395777,0,GRATUITO,354,12,14.0,25.285714285714285,29.5,PARTICULAR_SUBV,Gratuito,GRATUITO,0,293.0,285.0,289.0,,,
8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,13108,INDEPENDENCIA,3,-33.42088420999999,-70.65874714,0,GRATUITO,773,18,36.0,21.47222222222222,42.94444444444444,PARTICULAR_SUBV,Gratuito,GRATUITO,0,254.0,256.0,255.0,,,
8706,ESCUELA SAN BENILDO,13127,RECOLETA,3,-33.40665113,-70.65270934,0,GRATUITO,299,10,31.0,9.64516129032258,29.9,PARTICULAR_SUBV,Gratuito,GRATUITO,0,260.0,240.0,250.0,,,
8714,ESCUELA PARTICULAR RAMON FREIRE,13127,RECOLETA,3,-33.40801874999999,-70.63634189,0,GRATUITO,617,20,20.0,30.85,30.85,PARTICULAR_SUBV,Gratuito,GRATUITO,0,255.0,230.0,242.5,,,
8715,COLEGIO SAO PAULO,13106,ESTACION CENTRAL,3,-33.45861964,-70.69372864,0,$25.001 A $50.000,416,14,23.0,18.08695652173913,29.714285714285715,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,262.0,243.0,252.5,221.0,230.0,225.5
8717,ESCUELA PARTICULAR SAINT HENRY SCHOOL,13101,SANTIAGO,3,-33.46470679,-70.67587226,0,GRATUITO,261,10,16.0,16.3125,26.1,PARTICULAR_SUBV,Gratuito,GRATUITO,0,242.0,224.0,233.0,,,
8718,ESCUELA PARTICULAR DANES,13110,LA FLORIDA,3,-33.53750414999999,-70.58681416,0,$25.001 A $50.000,221,8,16.0,13.8125,27.625,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,244.0,213.0,228.5,,,
8720,ESCUELA PARTICULAR ESPECIAL ALOA,13104,CONCHALI,3,-33.39275399999999,-70.67134,0,GRATUITO,289,27,21.0,13.761904761904763,10.703703703703704,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
8721,ESCUELA PARTICULAR ESPECIAL CEDIN,13101,SANTIAGO,3,-33.445538,-70.663345,0,GRATUITO,242,21,20.0,12.1,11.523809523809524,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,13110,LA FLORIDA,3,-33.54354737,-70.57084345,0,$25.001 A $50.000,378,17,28.0,13.5,22.235294117647058,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,270.0,243.0,256.5,251.0,247.0,249.0
8725,ESCUELA PARTICULAR ESPECIAL STA.JULIANA,13127,RECOLETA,3,-33.406208,-70.65264,0,GRATUITO,82,12,10.0,8.2,6.833333333333333,PARTICULAR_SUBV,Gratuito,GRATUITO,0,,,,,,
8726,ESCUELA PARTICULAR THOMAS JEFFERSON,13108,INDEPENDENCIA,3,-33.40099175,-70.66038001,0,GRATUITO,503,18,25.0,20.12,27.944444444444443,PARTICULAR_SUBV,Gratuito,GRATUITO,0,276.0,262.0,269.0,,,
8728,COLEGIO GEORGE WASHINGTON,13108,INDEPENDENCIA,3,-33.42492394,-70.65630146,0,GRATUITO,781,20,45.0,17.355555555555554,39.05,PARTICULAR_SUBV,Gratuito,GRATUITO,0,276.0,265.0,270.5,,,
8739,ESCUELA PARTICULAR DIVINA MARIA,13101,SANTIAGO,3,-33.43719845999999,-70.66974847,0,GRATUITO,565,20,29.0,19.482758620689655,28.25,PARTICULAR_SUBV,Gratuito,GRATUITO,0,290.0,271.0,280.5,,,
8740,COLEGIO MARIA LUISA VILLALON,13101,SANTIAGO,3,-33.44353792999999,-70.67464907,0,$50.001 A $100.000,990,32,52.0,19.03846153846154,30.9375,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,301.0,282.0,291.5,287.0,317.0,302.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,13101,SANTIAGO,4,-33.43771,-70.66662,0,MAS DE $100.000,1883,56,112.0,16.8125,33.625,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,323.0,323.0,323.0,306.0,338.0,322.0
8750,COLEGIO ACADEMIA DE HUMANIDADES,13127,RECOLETA,4,-33.423432,-70.645,0,MAS DE $100.000,1423,50,81.0,17.567901234567902,28.46,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,305.0,298.0,301.5,277.0,305.0,291.0
8754,COLEGIO HISPANO AMERICANO,13101,SANTIAGO,4,-33.455747,-70.63982,0,MAS DE $100.000,871,29,47.0,18.53191489361702,30.03448275862069,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,301.0,287.0,294.0,272.0,277.0,274.5
8755,COLEGIO SAINT ROSE SCHOOL,13101,SANTIAGO,4,-33.45658,-70.63635,0,MAS DE $100.000,507,21,39.0,13.0,24.142857142857142,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,310.0,307.0,308.5,301.0,305.0,303.0
8756,COLEGIO EXCELSIOR,13101,SANTIAGO,3,-33.45191606,-70.66946583,0,MAS DE $100.000,1478,42,61.0,24.229508196721312,35.19047619047619,PARTICULAR_SUBV,Pagado,MAS DE $100.000,5,294.0,255.0,274.5,246.0,297.0,271.5
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,13101,SANTIAGO,4,-33.447482,-70.66424,0,MAS DE $100.000,1598,54,102.0,15.666666666666666,29.59259259259259,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,303.0,292.0,297.5,266.0,299.0,282.5
8759,COLEGIO SANTA CECILIA,13101,SANTIAGO,4,-33.440806,-70.66682,0,MAS DE $100.000,133,14,21.0,6.333333333333333,9.5,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,312.0,281.0,296.5,256.0,281.0,268.5
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,13123,PROVIDENCIA,4,-33.426164,-70.6112,0,MAS DE $100.000,1192,49,101.0,11.801980198019802,24.3265306122449,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,286.0,281.0,283.5,289.0,315.0,302.0
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,13101,SANTIAGO,4,-33.440554,-70.66986,0,MAS DE $100.000,402,14,25.0,16.08,28.714285714285715,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,306.0,269.0,287.5,284.0,271.0,277.5
8769,COLEGIO SANTA MARIA CERVELLON,13108,INDEPENDENCIA,4,-33.410869,-70.65913,0,MAS DE $100.000,623,24,44.0,14.159090909090908,25.958333333333332,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,309.0,286.0,297.5,284.0,308.0,296.0
8780,ESCUELA MANUEL MONTT,13101,SANTIAGO,3,-33.45737233,-70.63288797,0,GRATUITO,332,9,15.0,22.133333333333333,36.888888888888886,PARTICULAR_SUBV,Gratuito,GRATUITO,0,293.0,249.0,271.0,,,
8791,COLEGIO FILIPENSE,13101,SANTIAGO,3,-33.45174347999999,-70.66186461,0,$50.001 A $100.000,1010,26,45.0,22.444444444444443,38.84615384615385,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,297.0,280.0,288.5,282.0,317.0,299.5
8793,ESCUELA BASICA N°823 SPENDIX,13120,NUNOA,4,-33.453414,-70.62106,0,$50.001 A $100.000,6,4,4.0,1.5,1.5,PARTICULAR_PAGADO,Pagado,$50.001 A $100.000,4,,,,,,
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,13127,RECOLETA,3,-33.41702435,-70.63937145,0,GRATUITO,322,10,19.0,16.94736842105263,32.2,PARTICULAR_SUBV,Gratuito,GRATUITO,0,290.0,261.0,275.5,,,
8809,ESCUELA DE PARVULOS N°1146 HEYDDIE,13101,SANTIAGO,4,-33.439278,-70.6687,0,MAS DE $100.000,26,3,2.0,13.0,8.666666666666666,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,,,,,,
8811,LICEO PROFESIONAL ABDON CIFUENTES,13101,SANTIAGO,3,-33.44761407,-70.65796231,0,$50.001 A $100.000,795,19,40.0,19.875,41.8421052631579,PARTICULAR_SUBV,Pagado,$50.001 A $100.000,4,,,,236.0,252.0,244.0
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,13101,SANTIAGO,5,-33.46887732999999,-70.67316809,0,GRATUITO,429,16,31.0,13.838709677419354,26.8125,ADMIN_DELEGADA,Gratuito,GRATUITO,0,,,,247.0,269.0,258.0
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,13127,RECOLETA,5,-33.42557639999999,-70.64835459,0,GRATUITO,783,24,42.0,18.642857142857142,32.625,ADMIN_DELEGADA,Gratuito,GRATUITO,0,,,,232.0,262.0,247.0
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,13101,SANTIAGO,5,-33.45769054,-70.63688996,0,GRATUITO,365,14,31.0,11.774193548387096,26.071428571428573,ADMIN_DELEGADA,Gratuito,GRATUITO,0,,,,254.0,260.0,257.0
8815,COLEGIO SAN FRANCISCO DEL ALBA,13114,LAS CONDES,1,-33.40386597,-70.53654012,0,GRATUITO,1021,28,101.0,10.108910891089108,36.464285714285715,MUNICIPAL_CORP,Gratuito,GRATUITO,0,321.0,292.0,306.5,297.0,339.0,318.0
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,13114,LAS CONDES,3,-33.42563894,-70.55495696,0,$25.001 A $50.000,904,28,50.0,18.08,32.285714285714285,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,302.0,305.0,303.5,273.0,306.0,289.5
8819,LICEO RAFAEL SOTOMAYOR,13114,LAS CONDES,3,-33.39516306,-70.55416897,0,$25.001 A $50.000,878,28,55.0,15.963636363636363,31.357142857142858,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,274.0,262.0,268.0,247.0,243.0,245.0
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,13132,VITACURA,2,-33.38827666,-70.54939272,0,$25.001 A $50.000,1364,42,116.0,11.758620689655173,32.476190476190474,MUNICIPAL_DAEM,Pagado,$25.001 A $50.000,3,311.0,297.0,304.0,279.0,279.0,279.0
8822,LICEO JUAN PABLO II DE LAS CONDES,13114,LAS CONDES,1,-33.42060123,-70.53628614,0,GRATUITO,940,28,95.0,9.894736842105264,33.57142857142857,MUNICIPAL_CORP,Gratuito,GRATUITO,0,313.0,305.0,309.0,291.0,372.0,331.5
8825,COLEGIO ANTARTICA CHILENA,13132,VITACURA,2,-33.38992646,-70.5591368,0,$25.001 A $50.000,1371,42,122.0,11.237704918032787,32.642857142857146,MUNICIPAL_DAEM,Pagado,$25.001 A $50.000,3,290.0,264.0,277.0,270.0,301.0,285.5
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,13114,LAS CONDES,3,-33.40571306999999,-70.56107434,0,$25.001 A $50.000,984,28,50.0,19.68,35.142857142857146,PARTICULAR_SUBV,Pagado,$25.001 A $50.000,3,297.0,291.0,294.0,276.0,300.0,288.0
8828,LICEO BICENTENARIO SIMON BOLIVAR,13114,LAS CONDES,1,-33.42619601,-70.55425887,0,GRATUITO,1328,42,111.0,11.963963963963964,31.61904761904762,MUNICIPAL_CORP,Gratuito,GRATUITO,0,301.0,304.0,302.5,292.0,343.0,317.5
8832,ESC. DE EDUC. DIFERENCIAL PAUL HARRIS,13114,LAS CONDES,1,-33.41604199999999,-70.53347,0,GRATUITO,150,15,33.0,4.545454545454546,10.0,MUNICIPAL_CORP,Gratuito,GRATUITO,0,,,,,,
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,13132,VITACURA,3,-33.38806398,-70.57974941,0,GRATUITO,516,14,37.0,13.945945945945946,36.857142857142854,PARTICULAR_SUBV,Gratuito,GRATUITO,0,299.0,296.0,297.5,282.0,365.0,323.5
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,13114,LAS CONDES,1,-33.42566016,-70.5316773,0,GRATUITO,874,28,86.0,10.162790697674419,31.214285714285715,MUNICIPAL_CORP,Gratuito,GRATUITO,0,300.0,286.0,293.0,294.0,364.0,329.0
8837,ESCUELA DIFERENCIAL F N°254 MADRE TIERRA LO BARNECHEA,13115,LO BARNECHEA,2,-33.35347,-70.50785,0,GRATUITO,128,14,18.0,7.111111111111111,9.142857142857142,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,,,,,,
8839,INSTITUTO FERMIN VIVACETA,13115,LO BARNECHEA,2,-33.36119,-70.504845,0,GRATUITO,169,9,18.0,9.38888888888889,18.77777777777778,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,,,,,,
8840,ESCUELA DE FARELLONES,13115,LO BARNECHEA,2,-33.36686026999999,-70.49618093,1,GRATUITO,95,2,16.0,5.9375,47.5,MUNICIPAL_DAEM,Gratuito,GRATUITO,0,251.0,237.0,244.0,,,
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,13115,LO BARNECHEA,3,-33.36166739,-70.5043675,0,GRATUITO,1309,38,94.0,13.925531914893616,34.44736842105263,PARTICULAR_SUBV,Gratuito,GRATUITO,0,265.0,251.0,258.0,261.0,274.0,267.5
8845,COLEGIO SAN JUAN DE KRONSTADT,13115,LO BARNECHEA,3,-33.34946494999999,-70.47476664,0,GRATUITO,70,7,16.0,4.375,10.0,PARTICULAR_SUBV,Gratuito,GRATUITO,0,274.0,294.0,284.0,,,
8846,COLEGIO INMACULADA CONCEPCION,13132,VITACURA,4,-33.40279575999999,-70.59391824,0,MAS DE $100.000,770,28,46.0,16.73913043478261,27.5,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,283.0,282.0,282.5,262.0,296.0,279.0
8849,COLEGIO LA VIRGEN DE POMPEYA,13114,LAS CONDES,3,-33.40571652,-70.54043628,0,GRATUITO,1139,28,72.0,15.819444444444445,40.67857142857143,PARTICULAR_SUBV,Gratuito,GRATUITO,0,281.0,271.0,276.0,226.0,244.0,235.0
8854,INSTITUTO PRESIDENTE ERRAZURIZ,13114,LAS CONDES,3,-33.41938174,-70.5888458,0,MAS DE $100.000,594,14,32.0,18.5625,42.42857142857143,PARTICULAR_SUBV,Pagado,MAS DE $100.000,5,292.0,267.0,279.5,267.0,292.0,279.5
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,13115,LO BARNECHEA,4,-33.355781,-70.48153,0,MAS DE $100.000,254,12,28.0,9.071428571428571,21.166666666666668,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,278.0,268.0,273.0,264.0,272.0,268.0
8861,COLEGIO JOHN ANDREWS ADVENTIST ACADEMY,13113,LA REINA,4,-33.41051817,-70.57281574,0,MAS DE $100.000,420,18,28.0,15.0,23.333333333333332,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,301.0,302.0,301.5,301.0,323.0,312.0
8862,COLEGIO TABANCURA,13132,VITACURA,4,-33.380274,-70.53482,0,MAS DE $100.000,1094,33,87.0,12.574712643678161,33.15151515151515,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,325.0,321.0,323.0,295.0,365.0,330.0
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,13114,LAS CONDES,4,-33.39681499999999,-70.50497,0,MAS DE $100.000,1224,56,129.0,9.488372093023257,21.857142857142858,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,312.0,299.0,305.5,296.0,347.0,321.5
8867,COLEGIO SAN FRANCISCO DE ASIS,13114,LAS CONDES,4,-33.391903,-70.5098,0,MAS DE $100.000,887,48,116.0,7.646551724137931,18.479166666666668,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,300.0,255.0,277.5,310.0,300.0,305.0
8868,COLEGIO LA GIROUETTE,13114,LAS CONDES,4,-33.420519,-70.56871,0,MAS DE $100.000,562,19,57.0,9.859649122807017,29.57894736842105,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,321.0,318.0,319.5,304.0,330.0,317.0
8869,COLEGIO THE NEWLAND SCHOOL,13115,LO BARNECHEA,4,-33.359838,-70.53316,0,MAS DE $100.000,1084,40,91.0,11.912087912087912,27.1,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,320.0,295.0,307.5,290.0,341.0,315.5
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,13114,LAS CONDES,4,-33.409827,-70.56657,0,MAS DE $100.000,1223,43,84.0,14.55952380952381,28.441860465116278,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,322.0,314.0,318.0,293.0,320.0,306.5
8871,COLEGIO LOS ANDES DE VITACURA,13132,VITACURA,4,-33.375508,-70.52658,0,MAS DE $100.000,967,30,84.0,11.511904761904763,32.233333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,343.0,331.0,337.0,311.0,377.0,344.0
8872,COLEGIO WENLOCK SCHOOL,13114,LAS CONDES,4,-33.41128899999999,-70.52214,0,MAS DE $100.000,793,30,74.0,10.716216216216216,26.433333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,327.0,301.0,314.0,305.0,341.0,323.0
8873,COLEGIO VILLA MARIA ACADEMY,13114,LAS CONDES,4,-33.420596,-70.58922,0,MAS DE $100.000,1641,56,143.0,11.475524475524475,29.303571428571427,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,325.0,303.0,314.0,300.0,372.0,336.0
8877,COLEGIO DE LOS SAGRADOS CORAZONES,13132,VITACURA,4,-33.37868199999999,-70.55175,0,MAS DE $100.000,1933,60,111.0,17.414414414414413,32.21666666666667,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,311.0,297.0,304.0,286.0,335.0,310.5
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,13114,LAS CONDES,4,-33.410136,-70.54981,0,MAS DE $100.000,1043,42,109.0,9.568807339449542,24.833333333333332,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,299.0,303.0,301.0,310.0,355.0,332.5
8880,COLEGIO NIDO DE AGUILAS,13115,LO BARNECHEA,4,-33.351539,-70.50129,0,MAS DE $100.000,893,29,87.0,10.264367816091953,30.79310344827586,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,299.0,303.0,301.0,285.0,333.0,309.0
8885,COLEGIO REDLAND SCHOOL,13114,LAS CONDES,4,-33.401653,-70.52072,0,MAS DE $100.000,779,28,61.0,12.770491803278688,27.821428571428573,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,329.0,318.0,323.5,306.0,339.0,322.5
8888,COLEGIO DEL VERBO DIVINO,13114,LAS CONDES,4,-33.420121,-70.58665,0,MAS DE $100.000,1905,68,148.0,12.871621621621621,28.014705882352942,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,320.0,319.0,319.5,277.0,339.0,308.0
8892,COLEGIO SAN JUAN EVANGELISTA,13114,LAS CONDES,4,-33.414955,-70.56326,0,MAS DE $100.000,1204,43,79.0,15.240506329113924,28.0,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,311.0,296.0,303.5,282.0,301.0,291.5
8893,COLEGIO INTERNACIONAL SEK CHILE,13114,LAS CONDES,4,-33.403032,-70.56446,0,MAS DE $100.000,1641,70,106.0,15.481132075471699,23.442857142857143,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,316.0,311.0,313.5,278.0,336.0,307.0
8894,COLEGIO LA MAISONNETTE,13132,VITACURA,4,-33.38114,-70.57115,0,MAS DE $100.000,618,30,73.0,8.465753424657533,20.6,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,322.0,309.0,315.5,294.0,333.0,313.5
8895,COLEGIO DALCAHUE,13114,LAS CONDES,4,-33.425217,-70.58745,0,MAS DE $100.000,377,15,17.0,22.176470588235293,25.133333333333333,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,,,,244.0,248.0,246.0
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,13114,LAS CONDES,4,-33.406892,-70.55469,0,MAS DE $100.000,814,24,50.0,16.28,33.916666666666664,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,307.0,295.0,301.0,274.0,301.0,287.5
8902,COLEGIO CORDILLERA DE LAS CONDES,13114,LAS CONDES,4,-33.396259,-70.51437,0,MAS DE $100.000,689,23,55.0,12.527272727272727,29.956521739130434,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,301.0,303.0,302.0,294.0,362.0,328.0
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,13115,LO BARNECHEA,4,-33.370274,-70.51083,0,MAS DE $100.000,673,31,73.0,9.219178082191782,21.70967741935484,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,338.0,335.0,336.5,305.0,364.0,334.5
8904,COLEGIO SANTA URSULA,13132,VITACURA,4,-33.393524,-70.59769,0,MAS DE $100.000,742,30,103.0,7.203883495145631,24.733333333333334,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,323.0,322.0,322.5,317.0,364.0,340.5
8905,COLEGIO EL CARMEN TERESIANO I,13132,VITACURA,4,-33.380059,-70.57058,0,MAS DE $100.000,185,13,24.0,7.708333333333333,14.23076923076923,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,291.0,268.0,279.5,250.0,271.0,260.5
8906,COLEGIO SAINT GEORGE S COLLEGE,13132,VITACURA,4,-33.386459,-70.60084,0,MAS DE $100.000,2575,73,185.0,13.91891891891892,35.273972602739725,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,306.0,298.0,302.0,288.0,347.0,317.5
8909,COLEGIO BRADFORD SCHOOL,13132,VITACURA,4,-33.38398999999999,-70.57339,0,MAS DE $100.000,1151,42,100.0,11.51,27.404761904761905,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,311.0,299.0,305.0,307.0,343.0,325.0
8911,COLEGIO ARABE,13114,LAS CONDES,4,-33.400787,-70.56663,0,MAS DE $100.000,398,20,50.0,7.96,19.9,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,307.0,284.0,295.5,281.0,290.0,285.5
8914,COLEGIO WILLIAM KILPATRICK,13114,LAS CONDES,4,-33.394647,-70.5214,0,MAS DE $100.000,239,12,28.0,8.535714285714286,19.916666666666668,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,288.0,291.0,289.5,286.0,347.0,316.5
8917,COLEGIO CRAIGHOUSE,13115,LO BARNECHEA,4,-33.35390799999999,-70.52275,0,MAS DE $100.000,1873,90,214.0,8.75233644859813,20.81111111111111,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,313.0,302.0,307.5,302.0,351.0,326.5
8919,COLEGIO SAN PEDRO NOLASCO,13132,VITACURA,4,-33.398148,-70.573,0,MAS DE $100.000,988,33,72.0,13.722222222222221,29.939393939393938,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,310.0,310.0,310.0,305.0,343.0,324.0
8921,COLEGIO BRITISH HIGH,13114,LAS CONDES,4,-33.38921,-70.53135,0,MAS DE $100.000,442,24,38.0,11.631578947368421,18.416666666666668,PARTICULAR_PAGADO,Pagado,MAS DE $100.000,5,284.0,279.0,281.5,277.0,343.0,310.0
