RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,COD_DEPE2,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,PAGO_MENSUAL_NORM,orden_precio,simce_4b_lectura_2024,simce_4b_matematica_2024,simce_2m_lectura_2024,simce_2m_matematica_2024
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,13101,SANTIAGO,3,2,"-33,435387000000000","-70,66578000000000",0,GRATUITO,982,28,65.0,15.107692307692307,35.07142857142857,PARTICULAR_SUBV,GRATUITO,0,278.0,250.0,269.0,267.0
8676,ESCUELA MANUEL JOSE IRARRAZAVAL,13101,SANTIAGO,3,2,"-33,459428260000000","-70,67636398000000",0,GRATUITO,1088,30,55.0,19.78181818181818,36.266666666666666,PARTICULAR_SUBV,GRATUITO,0,297.0,275.0,295.0,329.0
8678,ESC.SILVIA SALAS EDWARDS,13106,ESTACION CENTRAL,3,2,"-33,466730230000000","-70,68381014000001",0,GRATUITO,341,10,27.0,12.62962962962963,34.1,PARTICULAR_SUBV,GRATUITO,0,251.0,234.0,,
8680,COLEGIO ADVENTISTA PORVENIR,13101,SANTIAGO,3,2,"-33,454765260000000","-70,63096435999999",0,$25.001 A $50.000,623,20,39.0,15.974358974358974,31.15,PARTICULAR_SUBV,$25.001 A $50.000,3,297.0,265.0,270.0,273.0
8681,COLEGIO ANGLO MAIPU,13119,MAIPU,3,2,"-33,493547010000000","-70,73619742000000",0,$50.001 A $100.000,1278,36,61.0,20.950819672131143,35.5,PARTICULAR_SUBV,$50.001 A $100.000,4,277.0,263.0,240.0,258.0
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,13127,RECOLETA,3,2,"-33,428583640000000","-70,64461953000000",0,GRATUITO,1233,28,75.0,16.44,44.035714285714285,PARTICULAR_SUBV,GRATUITO,0,296.0,278.0,269.0,284.0
8684,COLEGIO JEAN JACQUES,13108,INDEPENDENCIA,3,2,"-33,401474299999990","-70,66515135000000",0,GRATUITO,330,10,15.0,22.0,33.0,PARTICULAR_SUBV,GRATUITO,0,307.0,272.0,,
8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,13105,EL BOSQUE,3,2,"-33,580522260000000","-70,67720368000001",0,GRATUITO,769,26,52.0,14.788461538461538,29.57692307692308,PARTICULAR_SUBV,GRATUITO,0,265.0,255.0,,
8690,ESCUELA PARTICULAR AMOR DE DIOS,13102,CERRILLOS,3,2,"-33,479364380000000","-70,68673501000001",0,GRATUITO,599,19,42.0,14.261904761904765,31.526315789473685,PARTICULAR_SUBV,GRATUITO,0,269.0,241.0,,
8697,COLEGIO ORATORIO DON BOSCO,13101,SANTIAGO,3,2,"-33,455036200000000","-70,64155456000000",0,$50.001 A $100.000,1137,29,63.0,18.047619047619047,39.206896551724135,PARTICULAR_SUBV,$50.001 A $100.000,4,310.0,288.0,258.0,270.0
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,13127,RECOLETA,3,2,"-33,406112410000000","-70,63395776999999",0,GRATUITO,354,12,14.0,25.285714285714285,29.5,PARTICULAR_SUBV,GRATUITO,0,293.0,285.0,,
8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,13108,INDEPENDENCIA,3,2,"-33,420884209999990","-70,65874714000000",0,GRATUITO,773,18,36.0,21.47222222222222,42.94444444444444,PARTICULAR_SUBV,GRATUITO,0,254.0,256.0,,
8706,ESCUELA SAN BENILDO,13127,RECOLETA,3,2,"-33,406651130000000","-70,65270934000000",0,GRATUITO,299,10,31.0,9.64516129032258,29.9,PARTICULAR_SUBV,GRATUITO,0,260.0,240.0,,
8714,ESCUELA PARTICULAR RAMON FREIRE,13127,RECOLETA,3,2,"-33,408018749999990","-70,63634189000000",0,GRATUITO,617,20,20.0,30.85,30.85,PARTICULAR_SUBV,GRATUITO,0,255.0,230.0,,
8715,COLEGIO SAO PAULO,13106,ESTACION CENTRAL,3,2,"-33,458619640000000","-70,69372864000000",0,$25.001 A $50.000,416,14,23.0,18.08695652173913,29.714285714285715,PARTICULAR_SUBV,$25.001 A $50.000,3,262.0,243.0,221.0,230.0
8717,ESCUELA PARTICULAR SAINT HENRY SCHOOL,13101,SANTIAGO,3,2,"-33,464706790000000","-70,67587226000001",0,GRATUITO,261,10,16.0,16.3125,26.1,PARTICULAR_SUBV,GRATUITO,0,242.0,224.0,,
8718,ESCUELA PARTICULAR DANES,13110,LA FLORIDA,3,2,"-33,537504149999990","-70,58681416000000",0,$25.001 A $50.000,221,8,16.0,13.8125,27.625,PARTICULAR_SUBV,$25.001 A $50.000,3,244.0,213.0,,
8720,ESCUELA PARTICULAR ESPECIAL ALOA,13104,CONCHALI,3,2,"-33,392753999999990","-70,67134000000000",0,GRATUITO,289,27,21.0,13.761904761904765,10.703703703703704,PARTICULAR_SUBV,GRATUITO,0,,,,
8721,ESCUELA PARTICULAR ESPECIAL CEDIN,13101,SANTIAGO,3,2,"-33,445538000000000","-70,66334500000001",0,GRATUITO,242,21,20.0,12.1,11.523809523809524,PARTICULAR_SUBV,GRATUITO,0,,,,
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,13110,LA FLORIDA,3,2,"-33,543547370000000","-70,57084345000000",0,$25.001 A $50.000,378,17,28.0,13.5,22.235294117647054,PARTICULAR_SUBV,$25.001 A $50.000,3,270.0,243.0,251.0,247.0
8725,ESCUELA PARTICULAR ESPECIAL STA.JULIANA,13127,RECOLETA,3,2,"-33,406208000000000","-70,65264000000001",0,GRATUITO,82,12,10.0,8.2,6.833333333333333,PARTICULAR_SUBV,GRATUITO,0,,,,
8726,ESCUELA PARTICULAR THOMAS JEFFERSON,13108,INDEPENDENCIA,3,2,"-33,400991750000000","-70,66038001000000",0,GRATUITO,503,18,25.0,20.12,27.944444444444443,PARTICULAR_SUBV,GRATUITO,0,276.0,262.0,,
8728,COLEGIO GEORGE WASHINGTON,13108,INDEPENDENCIA,3,2,"-33,424923940000000","-70,65630145999999",0,GRATUITO,781,20,45.0,17.355555555555554,39.05,PARTICULAR_SUBV,GRATUITO,0,276.0,265.0,,
8739,ESCUELA PARTICULAR DIVINA MARIA,13101,SANTIAGO,3,2,"-33,437198459999990","-70,66974847000000",0,GRATUITO,565,20,29.0,19.48275862068965,28.25,PARTICULAR_SUBV,GRATUITO,0,290.0,271.0,,
8740,COLEGIO MARIA LUISA VILLALON,13101,SANTIAGO,3,2,"-33,443537929999990","-70,67464907000000",0,$50.001 A $100.000,990,32,52.0,19.03846153846154,30.9375,PARTICULAR_SUBV,$50.001 A $100.000,4,301.0,282.0,287.0,317.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,13101,SANTIAGO,4,3,"-33,437710000000000","-70,66661999999999",0,MAS DE $100.000,1883,56,112.0,16.8125,33.625,PARTICULAR_PAGADO,MAS DE $100.000,5,323.0,323.0,306.0,338.0
8750,COLEGIO ACADEMIA DE HUMANIDADES,13127,RECOLETA,4,3,"-33,423432000000000","-70,64500000000000",0,MAS DE $100.000,1423,50,81.0,17.567901234567902,28.46,PARTICULAR_PAGADO,MAS DE $100.000,5,305.0,298.0,277.0,305.0
8754,COLEGIO HISPANO AMERICANO,13101,SANTIAGO,4,3,"-33,455747000000000","-70,63982000000000",0,MAS DE $100.000,871,29,47.0,18.53191489361702,30.03448275862069,PARTICULAR_PAGADO,MAS DE $100.000,5,301.0,287.0,272.0,277.0
8755,COLEGIO SAINT ROSE SCHOOL,13101,SANTIAGO,4,3,"-33,456580000000000","-70,63634999999999",0,MAS DE $100.000,507,21,39.0,13.0,24.142857142857142,PARTICULAR_PAGADO,MAS DE $100.000,5,310.0,307.0,301.0,305.0
8756,COLEGIO EXCELSIOR,13101,SANTIAGO,3,2,"-33,451916060000000","-70,66946582999999",0,MAS DE $100.000,1478,42,61.0,24.229508196721312,35.19047619047619,PARTICULAR_SUBV,MAS DE $100.000,5,294.0,255.0,246.0,297.0
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,13101,SANTIAGO,4,3,"-33,447482000000000","-70,66424000000001",0,MAS DE $100.000,1598,54,102.0,15.666666666666666,29.59259259259259,PARTICULAR_PAGADO,MAS DE $100.000,5,303.0,292.0,266.0,299.0
8759,COLEGIO SANTA CECILIA,13101,SANTIAGO,4,3,"-33,440806000000000","-70,66682000000000",0,MAS DE $100.000,133,14,21.0,6.333333333333333,9.5,PARTICULAR_PAGADO,MAS DE $100.000,5,312.0,281.0,256.0,281.0
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,13123,PROVIDENCIA,4,3,"-33,426164000000000","-70,61120000000000",0,MAS DE $100.000,1192,49,101.0,11.801980198019802,24.3265306122449,PARTICULAR_PAGADO,MAS DE $100.000,5,286.0,281.0,289.0,315.0
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,13101,SANTIAGO,4,3,"-33,440554000000000","-70,66986000000000",0,MAS DE $100.000,402,14,25.0,16.08,28.714285714285715,PARTICULAR_PAGADO,MAS DE $100.000,5,306.0,269.0,284.0,271.0
8769,COLEGIO SANTA MARIA CERVELLON,13108,INDEPENDENCIA,4,3,"-33,410869000000000","-70,65913000000000",0,MAS DE $100.000,623,24,44.0,14.159090909090908,25.95833333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,309.0,286.0,284.0,308.0
8780,ESCUELA MANUEL MONTT,13101,SANTIAGO,3,2,"-33,457372330000000","-70,63288797000000",0,GRATUITO,332,9,15.0,22.133333333333333,36.888888888888886,PARTICULAR_SUBV,GRATUITO,0,293.0,249.0,,
8791,COLEGIO FILIPENSE,13101,SANTIAGO,3,2,"-33,451743479999990","-70,66186460999999",0,$50.001 A $100.000,1010,26,45.0,22.444444444444443,38.84615384615385,PARTICULAR_SUBV,$50.001 A $100.000,4,297.0,280.0,282.0,317.0
8793,ESCUELA BASICA N°823 SPENDIX,13120,NUNOA,4,3,"-33,453414000000000","-70,62106000000000",0,$50.001 A $100.000,6,4,4.0,1.5,1.5,PARTICULAR_PAGADO,$50.001 A $100.000,4,,,,
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,13127,RECOLETA,3,2,"-33,417024350000000","-70,63937145000000",0,GRATUITO,322,10,19.0,16.94736842105263,32.2,PARTICULAR_SUBV,GRATUITO,0,290.0,261.0,,
8809,ESCUELA DE PARVULOS N°1146 HEYDDIE,13101,SANTIAGO,4,3,"-33,439278000000000","-70,66870000000000",0,MAS DE $100.000,26,3,2.0,13.0,8.666666666666666,PARTICULAR_PAGADO,MAS DE $100.000,5,,,,
8811,LICEO PROFESIONAL ABDON CIFUENTES,13101,SANTIAGO,3,2,"-33,447614070000000","-70,65796231000000",0,$50.001 A $100.000,795,19,40.0,19.875,41.8421052631579,PARTICULAR_SUBV,$50.001 A $100.000,4,,,236.0,252.0
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,13101,SANTIAGO,5,4,"-33,468877329999990","-70,67316809000000",0,GRATUITO,429,16,31.0,13.838709677419354,26.8125,ADMIN_DELEGADA,GRATUITO,0,,,247.0,269.0
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,13127,RECOLETA,5,4,"-33,425576399999990","-70,64835459000000",0,GRATUITO,783,24,42.0,18.642857142857142,32.625,ADMIN_DELEGADA,GRATUITO,0,,,232.0,262.0
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,13101,SANTIAGO,5,4,"-33,457690540000000","-70,63688996000000",0,GRATUITO,365,14,31.0,11.774193548387096,26.071428571428573,ADMIN_DELEGADA,GRATUITO,0,,,254.0,260.0
8815,COLEGIO SAN FRANCISCO DEL ALBA,13114,LAS CONDES,1,1,"-33,403865970000000","-70,53654012000000",0,GRATUITO,1021,28,101.0,10.108910891089108,36.46428571428572,MUNICIPAL_CORP,GRATUITO,0,321.0,292.0,297.0,339.0
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,13114,LAS CONDES,3,2,"-33,425638940000000","-70,55495696000000",0,$25.001 A $50.000,904,28,50.0,18.08,32.285714285714285,PARTICULAR_SUBV,$25.001 A $50.000,3,302.0,305.0,273.0,306.0
8819,LICEO RAFAEL SOTOMAYOR,13114,LAS CONDES,3,2,"-33,395163060000000","-70,55416897000001",0,$25.001 A $50.000,878,28,55.0,15.963636363636365,31.357142857142858,PARTICULAR_SUBV,$25.001 A $50.000,3,274.0,262.0,247.0,243.0
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,13132,VITACURA,2,1,"-33,388276660000000","-70,54939272000000",0,$25.001 A $50.000,1364,42,116.0,11.758620689655173,32.476190476190474,MUNICIPAL_DAEM,$25.001 A $50.000,3,311.0,297.0,279.0,279.0
8822,LICEO JUAN PABLO II DE LAS CONDES,13114,LAS CONDES,1,1,"-33,420601230000000","-70,53628614000000",0,GRATUITO,940,28,95.0,9.894736842105264,33.57142857142857,MUNICIPAL_CORP,GRATUITO,0,313.0,305.0,291.0,372.0
8825,COLEGIO ANTARTICA CHILENA,13132,VITACURA,2,1,"-33,389926460000000","-70,55913680000000",0,$25.001 A $50.000,1371,42,122.0,11.237704918032788,32.642857142857146,MUNICIPAL_DAEM,$25.001 A $50.000,3,290.0,264.0,270.0,301.0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,13114,LAS CONDES,3,2,"-33,405713069999990","-70,56107434000000",0,$25.001 A $50.000,984,28,50.0,19.68,35.142857142857146,PARTICULAR_SUBV,$25.001 A $50.000,3,297.0,291.0,276.0,300.0
8828,LICEO BICENTENARIO SIMON BOLIVAR,13114,LAS CONDES,1,1,"-33,426196010000000","-70,55425887000000",0,GRATUITO,1328,42,111.0,11.963963963963964,31.61904761904762,MUNICIPAL_CORP,GRATUITO,0,301.0,304.0,292.0,343.0
8832,ESC. DE EDUC. DIFERENCIAL PAUL HARRIS,13114,LAS CONDES,1,1,"-33,416041999999990","-70,53346999999999",0,GRATUITO,150,15,33.0,4.545454545454546,10.0,MUNICIPAL_CORP,GRATUITO,0,,,,
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,13132,VITACURA,3,2,"-33,388063980000000","-70,57974941000001",0,GRATUITO,516,14,37.0,13.945945945945946,36.85714285714285,PARTICULAR_SUBV,GRATUITO,0,299.0,296.0,282.0,365.0
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,13114,LAS CONDES,1,1,"-33,425660160000000","-70,53167730000000",0,GRATUITO,874,28,86.0,10.16279069767442,31.214285714285715,MUNICIPAL_CORP,GRATUITO,0,300.0,286.0,294.0,364.0
8837,ESCUELA DIFERENCIAL F N°254 MADRE TIERRA LO BARNECHEA,13115,LO BARNECHEA,2,1,"-33,353470000000000","-70,50785000000000",0,GRATUITO,128,14,18.0,7.111111111111111,9.142857142857142,MUNICIPAL_DAEM,GRATUITO,0,,,,
8839,INSTITUTO FERMIN VIVACETA,13115,LO BARNECHEA,2,1,"-33,361190000000000","-70,50484500000000",0,GRATUITO,169,9,18.0,9.38888888888889,18.77777777777778,MUNICIPAL_DAEM,GRATUITO,0,,,,
8840,ESCUELA DE FARELLONES,13115,LO BARNECHEA,2,1,"-33,366860269999990","-70,49618092999999",1,GRATUITO,95,2,16.0,5.9375,47.5,MUNICIPAL_DAEM,GRATUITO,0,251.0,237.0,,
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,13115,LO BARNECHEA,3,2,"-33,361667390000000","-70,50436750000000",0,GRATUITO,1309,38,94.0,13.925531914893616,34.44736842105263,PARTICULAR_SUBV,GRATUITO,0,265.0,251.0,261.0,274.0
8845,COLEGIO SAN JUAN DE KRONSTADT,13115,LO BARNECHEA,3,2,"-33,349464949999990","-70,47476664000000",0,GRATUITO,70,7,16.0,4.375,10.0,PARTICULAR_SUBV,GRATUITO,0,274.0,294.0,,
8846,COLEGIO INMACULADA CONCEPCION,13132,VITACURA,4,3,"-33,402795759999990","-70,59391823999999",0,MAS DE $100.000,770,28,46.0,16.73913043478261,27.5,PARTICULAR_PAGADO,MAS DE $100.000,5,283.0,282.0,262.0,296.0
8849,COLEGIO LA VIRGEN DE POMPEYA,13114,LAS CONDES,3,2,"-33,405716520000000","-70,54043627999999",0,GRATUITO,1139,28,72.0,15.819444444444445,40.67857142857143,PARTICULAR_SUBV,GRATUITO,0,281.0,271.0,226.0,244.0
8854,INSTITUTO PRESIDENTE ERRAZURIZ,13114,LAS CONDES,3,2,"-33,419381740000000","-70,58884580000000",0,MAS DE $100.000,594,14,32.0,18.5625,42.42857142857143,PARTICULAR_SUBV,MAS DE $100.000,5,292.0,267.0,267.0,292.0
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,13115,LO BARNECHEA,4,3,"-33,355781000000000","-70,48153000000001",0,MAS DE $100.000,254,12,28.0,9.071428571428571,21.166666666666668,PARTICULAR_PAGADO,MAS DE $100.000,5,278.0,268.0,264.0,272.0
8861,COLEGIO JOHN ANDREWS ADVENTIST ACADEMY,13113,LA REINA,4,3,"-33,410518170000000","-70,57281574000000",0,MAS DE $100.000,420,18,28.0,15.0,23.33333333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,301.0,302.0,301.0,323.0
8862,COLEGIO TABANCURA,13132,VITACURA,4,3,"-33,380274000000000","-70,53482000000000",0,MAS DE $100.000,1094,33,87.0,12.57471264367816,33.15151515151515,PARTICULAR_PAGADO,MAS DE $100.000,5,325.0,321.0,295.0,365.0
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,13114,LAS CONDES,4,3,"-33,396814999999990","-70,50497000000000",0,MAS DE $100.000,1224,56,129.0,9.488372093023257,21.857142857142858,PARTICULAR_PAGADO,MAS DE $100.000,5,312.0,299.0,296.0,347.0
8867,COLEGIO SAN FRANCISCO DE ASIS,13114,LAS CONDES,4,3,"-33,391903000000000","-70,50980000000000",0,MAS DE $100.000,887,48,116.0,7.646551724137931,18.479166666666668,PARTICULAR_PAGADO,MAS DE $100.000,5,300.0,255.0,310.0,300.0
8868,COLEGIO LA GIROUETTE,13114,LAS CONDES,4,3,"-33,420519000000000","-70,56871000000000",0,MAS DE $100.000,562,19,57.0,9.859649122807015,29.57894736842105,PARTICULAR_PAGADO,MAS DE $100.000,5,321.0,318.0,304.0,330.0
8869,COLEGIO THE NEWLAND SCHOOL,13115,LO BARNECHEA,4,3,"-33,359838000000000","-70,53316000000000",0,MAS DE $100.000,1084,40,91.0,11.912087912087912,27.1,PARTICULAR_PAGADO,MAS DE $100.000,5,320.0,295.0,290.0,341.0
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,13114,LAS CONDES,4,3,"-33,409827000000000","-70,56657000000000",0,MAS DE $100.000,1223,43,84.0,14.55952380952381,28.44186046511628,PARTICULAR_PAGADO,MAS DE $100.000,5,322.0,314.0,293.0,320.0
8871,COLEGIO LOS ANDES DE VITACURA,13132,VITACURA,4,3,"-33,375508000000000","-70,52658000000000",0,MAS DE $100.000,967,30,84.0,11.511904761904765,32.233333333333334,PARTICULAR_PAGADO,MAS DE $100.000,5,343.0,331.0,311.0,377.0
8872,COLEGIO WENLOCK SCHOOL,13114,LAS CONDES,4,3,"-33,411288999999990","-70,52213999999999",0,MAS DE $100.000,793,30,74.0,10.716216216216216,26.433333333333334,PARTICULAR_PAGADO,MAS DE $100.000,5,327.0,301.0,305.0,341.0
8873,COLEGIO VILLA MARIA ACADEMY,13114,LAS CONDES,4,3,"-33,420596000000000","-70,58922000000000",0,MAS DE $100.000,1641,56,143.0,11.475524475524477,29.303571428571427,PARTICULAR_PAGADO,MAS DE $100.000,5,325.0,303.0,300.0,372.0
8877,COLEGIO DE LOS SAGRADOS CORAZONES,13132,VITACURA,4,3,"-33,378681999999990","-70,55175000000000",0,MAS DE $100.000,1933,60,111.0,17.414414414414413,32.21666666666667,PARTICULAR_PAGADO,MAS DE $100.000,5,311.0,297.0,286.0,335.0
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,13114,LAS CONDES,4,3,"-33,410136000000000","-70,54980999999999",0,MAS DE $100.000,1043,42,109.0,9.568807339449542,24.83333333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,299.0,303.0,310.0,355.0
8880,COLEGIO NIDO DE AGUILAS,13115,LO BARNECHEA,4,3,"-33,351539000000000","-70,50129000000000",0,MAS DE $100.000,893,29,87.0,10.264367816091951,30.79310344827586,PARTICULAR_PAGADO,MAS DE $100.000,5,299.0,303.0,285.0,333.0
8885,COLEGIO REDLAND SCHOOL,13114,LAS CONDES,4,3,"-33,401653000000000","-70,52072000000000",0,MAS DE $100.000,779,28,61.0,12.770491803278688,27.821428571428573,PARTICULAR_PAGADO,MAS DE $100.000,5,329.0,318.0,306.0,339.0
8888,COLEGIO DEL VERBO DIVINO,13114,LAS CONDES,4,3,"-33,420121000000000","-70,58665000000001",0,MAS DE $100.000,1905,68,148.0,12.87162162162162,28.014705882352946,PARTICULAR_PAGADO,MAS DE $100.000,5,320.0,319.0,277.0,339.0
8892,COLEGIO SAN JUAN EVANGELISTA,13114,LAS CONDES,4,3,"-33,414955000000000","-70,56326000000000",0,MAS DE $100.000,1204,43,79.0,15.240506329113924,28.0,PARTICULAR_PAGADO,MAS DE $100.000,5,311.0,296.0,282.0,301.0
8893,COLEGIO INTERNACIONAL SEK CHILE,13114,LAS CONDES,4,3,"-33,403032000000000","-70,56446000000000",0,MAS DE $100.000,1641,70,106.0,15.4811320754717,23.442857142857143,PARTICULAR_PAGADO,MAS DE $100.000,5,316.0,311.0,278.0,336.0
8894,COLEGIO LA MAISONNETTE,13132,VITACURA,4,3,"-33,381140000000000","-70,57115000000000",0,MAS DE $100.000,618,30,73.0,8.465753424657533,20.6,PARTICULAR_PAGADO,MAS DE $100.000,5,322.0,309.0,294.0,333.0
8895,COLEGIO DALCAHUE,13114,LAS CONDES,4,3,"-33,425217000000000","-70,58745000000000",0,MAS DE $100.000,377,15,17.0,22.176470588235293,25.133333333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,,,244.0,248.0
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,13114,LAS CONDES,4,3,"-33,406892000000000","-70,55468999999999",0,MAS DE $100.000,814,24,50.0,16.28,33.916666666666664,PARTICULAR_PAGADO,MAS DE $100.000,5,307.0,295.0,274.0,301.0
8902,COLEGIO CORDILLERA DE LAS CONDES,13114,LAS CONDES,4,3,"-33,396259000000000","-70,51437000000000",0,MAS DE $100.000,689,23,55.0,12.527272727272727,29.956521739130437,PARTICULAR_PAGADO,MAS DE $100.000,5,301.0,303.0,294.0,362.0
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,13115,LO BARNECHEA,4,3,"-33,370274000000000","-70,51083000000000",0,MAS DE $100.000,673,31,73.0,9.219178082191782,21.70967741935484,PARTICULAR_PAGADO,MAS DE $100.000,5,338.0,335.0,305.0,364.0
8904,COLEGIO SANTA URSULA,13132,VITACURA,4,3,"-33,393524000000000","-70,59769000000000",0,MAS DE $100.000,742,30,103.0,7.203883495145631,24.73333333333333,PARTICULAR_PAGADO,MAS DE $100.000,5,323.0,322.0,317.0,364.0
8905,COLEGIO EL CARMEN TERESIANO I,13132,VITACURA,4,3,"-33,380059000000000","-70,57058000000001",0,MAS DE $100.000,185,13,24.0,7.708333333333333,14.23076923076923,PARTICULAR_PAGADO,MAS DE $100.000,5,291.0,268.0,250.0,271.0
8906,COLEGIO SAINT GEORGE S COLLEGE,13132,VITACURA,4,3,"-33,386459000000000","-70,60084000000001",0,MAS DE $100.000,2575,73,185.0,13.91891891891892,35.273972602739725,PARTICULAR_PAGADO,MAS DE $100.000,5,306.0,298.0,288.0,347.0
8909,COLEGIO BRADFORD SCHOOL,13132,VITACURA,4,3,"-33,383989999999990","-70,57339000000000",0,MAS DE $100.000,1151,42,100.0,11.51,27.404761904761905,PARTICULAR_PAGADO,MAS DE $100.000,5,311.0,299.0,307.0,343.0
8911,COLEGIO ARABE,13114,LAS CONDES,4,3,"-33,400787000000000","-70,56663000000000",0,MAS DE $100.000,398,20,50.0,7.96,19.9,PARTICULAR_PAGADO,MAS DE $100.000,5,307.0,284.0,281.0,290.0
8914,COLEGIO WILLIAM KILPATRICK,13114,LAS CONDES,4,3,"-33,394647000000000","-70,52140000000000",0,MAS DE $100.000,239,12,28.0,8.535714285714286,19.916666666666668,PARTICULAR_PAGADO,MAS DE $100.000,5,288.0,291.0,286.0,347.0
8917,COLEGIO CRAIGHOUSE,13115,LO BARNECHEA,4,3,"-33,353907999999990","-70,52275000000000",0,MAS DE $100.000,1873,90,214.0,8.75233644859813,20.81111111111111,PARTICULAR_PAGADO,MAS DE $100.000,5,313.0,302.0,302.0,351.0
8919,COLEGIO SAN PEDRO NOLASCO,13132,VITACURA,4,3,"-33,398148000000000","-70,57299999999999",0,MAS DE $100.000,988,33,72.0,13.72222222222222,29.939393939393938,PARTICULAR_PAGADO,MAS DE $100.000,5,310.0,310.0,305.0,343.0
8921,COLEGIO BRITISH HIGH,13114,LAS CONDES,4,3,"-33,389210000000000","-70,53135000000000",0,MAS DE $100.000,442,24,38.0,11.63157894736842,18.416666666666668,PARTICULAR_PAGADO,MAS DE $100.000,5,284.0,279.0,277.0,343.0
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,13132,VITACURA,4,3,"-33,394906000000000","-70,58243000000000",0,MAS DE $100.000,138,24,177.0,0.7796610169491526,5.75,PARTICULAR_PAGADO,MAS DE $100.000,5,302.0,282.0,290.0,318.0
8925,LICEO POLIVALENTE ARTURO ALESSANDRI P.,13123,PROVIDENCIA,1,1,"-33,446371640000000","-70,63096295000000",0,GRATUITO,929,24,61.0,15.229508196721312,38.708333333333336,MUNICIPAL_CORP,GRATUITO,0,,,267.0,276.0
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,13123,PROVIDENCIA,1,1,"-33,424418040000000","-70,61430273000001",0,GRATUITO,1185,29,74.0,16.013513513513512,40.86206896551724,MUNICIPAL_CORP,GRATUITO,0,,,265.0,265.0
8927,LICEO CARMELA CARVAJAL DE PRAT,13123,PROVIDENCIA,1,1,"-33,443433080000000","-70,62575310000000",0,GRATUITO,1486,37,86.0,17.27906976744186,40.16216216216216,MUNICIPAL_CORP,GRATUITO,0,,,292.0,283.0
8928,LICEO JOSE VICTORINO LASTARRIA,13123,PROVIDENCIA,1,1,"-33,430304620000000","-70,62160765000000",0,GRATUITO,2317,59,128.0,18.1015625,39.271186440677965,MUNICIPAL_CORP,GRATUITO,0,293.0,278.0,266.0,280.0
8930,LICEO B 42 TAJAMAR,13123,PROVIDENCIA,1,1,"-33,422069649999990","-70,60482084000000",0,GRATUITO,850,22,46.0,18.47826086956522,38.63636363636363,MUNICIPAL_CORP,GRATUITO,0,,,259.0,239.0
8931,ESCUELA BASICA EL VERGEL,13123,PROVIDENCIA,1,1,"-33,435159950000000","-70,60118742000000",0,GRATUITO,335,11,32.0,10.46875,30.454545454545453,MUNICIPAL_CORP,GRATUITO,0,313.0,276.0,,
8933,ESCUELA DE PROVIDENCIA,13123,PROVIDENCIA,1,1,"-33,432653480000000","-70,61798467000000",0,GRATUITO,1008,28,72.0,14.0,36.0,MUNICIPAL_CORP,GRATUITO,0,305.0,304.0,,
8934,ESCUELA ABELARDO ITURRIAGA JAMETT,13123,PROVIDENCIA,1,1,"-33,433790000000000","-70,61178000000000",0,GRATUITO,111,8,11.0,10.090909090909092,13.875,MUNICIPAL_CORP,GRATUITO,0,,,,
